family,model,layer,head,n_compounds,relative_layer_depth,rho,p_two_sided,q_bh_within_model,bootstrap_ci_low,bootstrap_ci_high,bootstrap_negative_fraction,bootstrap_valid_resamples,upper_tail_compound_count
pythia,pythia-2.8b,28,31,49,0.90625,-0.42683673469387756,0.002224355350498344,0.05967592321453325,-0.6437798123889141,-0.14499659865524755,0.998,2000,0
pythia,pythia-2.8b,29,0,49,0.9375,-0.17775510204081632,0.2217366036168089,0.5032320082083607,-0.4375511749821323,0.09255863734844048,0.8905,2000,3
pythia,pythia-2.8b,29,1,49,0.9375,0.05142857142857143,0.7256342025222134,0.8762375275739935,-0.24134677127153836,0.3536040214069455,0.3755,2000,0
pythia,pythia-2.8b,29,2,49,0.9375,-0.04653061224489796,0.7508810056804279,0.8932413450473492,-0.30884385375137297,0.23978286064031867,0.626,2000,0
pythia,pythia-2.8b,29,3,49,0.9375,0.06102040816326531,0.6770408306136383,0.8651129787958819,-0.23418796321689853,0.34311061740760657,0.34,2000,1
pythia,pythia-2.8b,29,4,49,0.9375,-0.21336734693877552,0.14101399017023705,0.3895412217933256,-0.47943992802978036,0.07441849891220655,0.923,2000,0
pythia,pythia-2.8b,29,5,49,0.9375,-0.04040816326530612,0.7828033193265788,0.9165076601238565,-0.31927558045869836,0.2580832212928752,0.5925,2000,0
pythia,pythia-2.8b,29,6,49,0.9375,-0.009183673469387756,0.9500631813124428,0.9844580917759769,-0.30969411801731084,0.28892998403142006,0.514,2000,0
pythia,pythia-2.8b,29,7,49,0.9375,-0.22887755102040816,0.11368115023167667,0.36833443162254464,-0.5028920364757536,0.06272241587874249,0.945,2000,10
pythia,pythia-2.8b,29,8,49,0.9375,-0.024387755102040817,0.8678957600560389,0.9511186411573028,-0.3043083185250752,0.26490133933135673,0.576,2000,0
pythia,pythia-2.8b,29,9,49,0.9375,-0.31357142857142856,0.028235469553760266,0.2117974344456759,-0.5815383906325475,0.0010216800673250412,0.974,2000,1
pythia,pythia-2.8b,29,10,49,0.9375,-0.2963265306122449,0.03869418865867812,0.24764280741554,-0.5329377501889442,-0.021556040414753175,0.9825,2000,0
pythia,pythia-2.8b,29,11,49,0.9375,-0.0886734693877551,0.5445905790930887,0.7745288235990595,-0.35170973289892604,0.19029935399151057,0.7335,2000,0
pythia,pythia-2.8b,29,12,49,0.9375,-0.05744897959183674,0.694995017336475,0.8679318048589371,-0.3489512061280571,0.24305058133043062,0.6405,2000,0
pythia,pythia-2.8b,29,13,49,0.9375,-0.41275510204081634,0.0032051715831446204,0.06332611546035748,-0.6258175099878293,-0.1404255708103038,0.998,2000,19
pythia,pythia-2.8b,29,14,49,0.9375,-0.1870408163265306,0.1981369244199192,0.47672041965694845,-0.44516710879628113,0.09517604404151743,0.899,2000,0
pythia,pythia-2.8b,29,15,49,0.9375,0.035408163265306124,0.8091410140594453,0.9313853399245413,-0.274978229184137,0.32737970990607046,0.4125,2000,1
pythia,pythia-2.8b,29,16,49,0.9375,-0.31183673469387757,0.0291674362291616,0.2117974344456759,-0.5540750595319986,-0.033909774345856375,0.9865,2000,0
pythia,pythia-2.8b,29,17,49,0.9375,-0.09704081632653061,0.5071269216025965,0.7552933524120352,-0.38658416414946156,0.21386303481214555,0.7305,2000,0
pythia,pythia-2.8b,29,18,49,0.9375,0.05173469387755102,0.7240655002380706,0.8762375275739935,-0.2554810569698683,0.361085258296427,0.368,2000,1
pythia,pythia-2.8b,29,19,49,0.9375,-0.4170408163265306,0.0028726098711665837,0.06323983846614223,-0.6401216927185372,-0.1455164982733176,0.997,2000,0
pythia,pythia-2.8b,29,20,49,0.9375,0.22520408163265307,0.11975720032838155,0.36833443162254464,-0.07694765909991749,0.5018276651910544,0.066,2000,5
pythia,pythia-2.8b,29,21,49,0.9375,-0.35214285714285715,0.013086144611302612,0.1498788896621457,-0.6098712296761405,-0.05530579341596142,0.9855,2000,0
pythia,pythia-2.8b,29,22,49,0.9375,-0.0186734693877551,0.8986626864195921,0.9739097525824412,-0.2966986292591203,0.26937975476577836,0.5585,2000,0
pythia,pythia-2.8b,29,23,49,0.9375,-0.12744897959183674,0.38283840632436894,0.6694442077803172,-0.40010939901369147,0.15205631345012802,0.807,2000,0
pythia,pythia-2.8b,29,24,49,0.9375,0.2239795918367347,0.1218362976015209,0.36833443162254464,-0.05518477332027665,0.4871622465122588,0.0545,2000,2
pythia,pythia-2.8b,29,25,49,0.9375,0.09826530612244898,0.5017565667106122,0.7552933524120352,-0.17570706369498537,0.3667219969701828,0.2425,2000,4
pythia,pythia-2.8b,29,26,49,0.9375,-0.24897959183673468,0.08450077459887788,0.3256178033983893,-0.4949876068433708,0.05599149382123631,0.9505,2000,0
pythia,pythia-2.8b,29,27,49,0.9375,-0.20214285714285715,0.16365046888682358,0.4195013997288345,-0.4719353161403709,0.09339872985927848,0.9115,2000,0
pythia,pythia-2.8b,29,28,49,0.9375,-0.052551020408163264,0.7198877883932601,0.8762375275739935,-0.37127720962450184,0.26802777323422666,0.631,2000,1
pythia,pythia-2.8b,29,29,49,0.9375,0.17551020408163265,0.22772284724078873,0.5060507716461972,-0.11081676639593077,0.44501967598507675,0.1125,2000,5
pythia,pythia-2.8b,29,30,49,0.9375,-0.37510204081632653,0.007915129576533095,0.12061149830907573,-0.6215317766541532,-0.07436997849498807,0.9895,2000,0
pythia,pythia-2.8b,29,31,49,0.9375,-0.0070408163265306125,0.9617051251672682,0.9877493793073807,-0.29680331622317296,0.2816111653678051,0.522,2000,0
pythia,pythia-2.8b,30,0,49,0.96875,-0.156734693877551,0.2821581421600893,0.5608112142312334,-0.42954153581424626,0.13666333878024534,0.845,2000,0
pythia,pythia-2.8b,30,1,49,0.96875,-0.18285714285714286,0.2085395900255316,0.48709977232240953,-0.4173680206983333,0.0811249454545859,0.9095,2000,0
pythia,pythia-2.8b,30,2,49,0.96875,-0.016224489795918368,0.9118964643548793,0.975892619368346,-0.3050834737332741,0.2628429198403416,0.5365,2000,0
pythia,pythia-2.8b,30,3,49,0.96875,-0.4253061224489796,0.002316198013242322,0.05967592321453325,-0.6349254480637313,-0.15951790628073315,0.9995,2000,0
pythia,pythia-2.8b,30,4,49,0.96875,-0.3464285714285714,0.014751138351153431,0.15270957031921037,-0.5804395925838287,-0.07565418460808429,0.992,2000,28
pythia,pythia-2.8b,30,5,49,0.96875,-0.17642857142857143,0.22526060125063016,0.5060507716461972,-0.4573257358953393,0.11386231287963682,0.8815,2000,0
pythia,pythia-2.8b,30,6,49,0.96875,-0.4523469387755102,0.0011018066556891728,0.05876302163675588,-0.6509737613065675,-0.1946278122184768,0.9995,2000,0
pythia,pythia-2.8b,30,7,49,0.96875,-0.48346938775510206,0.0004330991528707878,0.040448091395653106,-0.6828075253624571,-0.22392881540477683,1.0,2000,7
pythia,pythia-2.8b,30,8,49,0.96875,-0.29153061224489796,0.042111542026647866,0.25722592547562345,-0.532874497009593,0.0001226515739042258,0.9745,2000,0
pythia,pythia-2.8b,30,9,49,0.96875,-0.2788775510204082,0.052326614135343605,0.27007284715016056,-0.5025698144948083,-0.015639567492242615,0.979,2000,0
pythia,pythia-2.8b,30,10,49,0.96875,-0.04897959183673469,0.7382234539383556,0.8847621919860442,-0.3261750639988634,0.23291561828446836,0.631,2000,0
pythia,pythia-2.8b,30,11,49,0.96875,-0.2624489795918367,0.06848562989834392,0.3074050411401519,-0.5125642864842088,0.029078923031470014,0.959,2000,2
pythia,pythia-2.8b,30,12,49,0.96875,-0.2897959183673469,0.043406874924011456,0.25722592547562345,-0.5443899929074412,-0.000554337011691712,0.9755,2000,0
pythia,pythia-2.8b,30,13,49,0.96875,-0.10081632653061225,0.4906626171811087,0.7548655648940135,-0.40614198885468605,0.20817156119964617,0.7465,2000,0
pythia,pythia-2.8b,30,14,49,0.96875,-0.16642857142857143,0.2530727239811203,0.5418473586661586,-0.4126250483967512,0.10347872814660228,0.884,2000,0
pythia,pythia-2.8b,30,15,49,0.96875,-0.06653061224489797,0.6496880820590378,0.8485721888118044,-0.3734908986704155,0.29976435020419356,0.6475,2000,0
pythia,pythia-2.8b,30,16,49,0.96875,-0.31448979591836734,0.02775221244617756,0.2117974344456759,-0.5182728387501742,-0.05301070384960743,0.9905,2000,1
pythia,pythia-2.8b,30,17,49,0.96875,-0.18418367346938774,0.20520055083377925,0.48282482549124534,-0.4436017988552739,0.09430541471211781,0.8975,2000,0
pythia,pythia-2.8b,30,18,49,0.96875,-0.09653061224489796,0.509373160839284,0.7552933524120352,-0.3786676116796286,0.19865092586654798,0.736,2000,11
pythia,pythia-2.8b,30,19,49,0.96875,-0.16275510204081634,0.26384699776741743,0.5418473586661586,-0.4266622432768427,0.12256629421389478,0.86,2000,0
pythia,pythia-2.8b,30,20,49,0.96875,-0.41581632653061223,0.002964367428100417,0.06323983846614223,-0.6020028970129465,-0.17094130566687002,0.9995,2000,17
pythia,pythia-2.8b,30,21,49,0.96875,0.23489795918367348,0.1042349716788614,0.3511072730235331,-0.03655729631846693,0.4980238974519839,0.0465,2000,0
pythia,pythia-2.8b,30,22,49,0.96875,-0.20438775510204082,0.15892364273043993,0.41456696204811866,-0.4556649427432848,0.08082163464279635,0.9195,2000,0
pythia,pythia-2.8b,30,23,49,0.96875,0.027244897959183674,0.8525817195563453,0.9511186411573028,-0.24665743489222833,0.28515733139649985,0.413,2000,1
pythia,pythia-2.8b,30,24,49,0.96875,-0.08765306122448979,0.5492486190609663,0.7776971597323417,-0.34762921458460005,0.20831114822723504,0.7335,2000,0
pythia,pythia-2.8b,30,25,49,0.96875,-0.13459183673469388,0.3565150693599888,0.6519132696868366,-0.3936114868665401,0.15241659975180652,0.799,2000,0
pythia,pythia-2.8b,30,26,49,0.96875,-0.015102040816326531,0.917970076259211,0.975892619368346,-0.3058962829397564,0.2869354865869005,0.541,2000,0
pythia,pythia-2.8b,30,27,49,0.96875,-0.09642857142857143,0.5098230128781238,0.7552933524120352,-0.3574616939963454,0.19490158730541912,0.73,2000,0
pythia,pythia-2.8b,30,28,49,0.96875,0.002142857142857143,0.9883411060949288,0.9936669449644031,-0.2518569392194611,0.2671505288676199,0.477,2000,0
pythia,pythia-2.8b,30,29,49,0.96875,-0.24040816326530612,0.0961291212488889,0.3443857894308613,-0.5050164187105043,0.040761905969525385,0.949,2000,21
pythia,pythia-2.8b,30,30,49,0.96875,-0.20520408163265305,0.15722982965599375,0.41456696204811866,-0.46485876790795266,0.09584927489437771,0.9015,2000,0
pythia,pythia-2.8b,30,31,49,0.96875,0.18428571428571427,0.20494526849354816,0.48282482549124534,-0.11470727277627339,0.4609296967211549,0.1205,2000,1
pythia,pythia-2.8b,31,0,49,1.0,-0.19744897959183674,0.17386359676778684,0.4380815036668645,-0.4470585376334643,0.07363857492603085,0.921,2000,0
pythia,pythia-2.8b,31,1,49,1.0,0.050510204081632655,0.7303469740061812,0.8786129010600676,-0.23321173376452647,0.3442091432256275,0.382,2000,0
pythia,pythia-2.8b,31,2,49,1.0,0.24928571428571428,0.08410682609004097,0.3256178033983893,-0.0033915783546387287,0.47142208689865045,0.0275,2000,2
pythia,pythia-2.8b,31,3,49,1.0,0.13081632653061223,0.37028833133619615,0.6656868877954087,-0.17589317367188304,0.42209840488933176,0.202,2000,0
pythia,pythia-2.8b,31,4,49,1.0,-0.2883673469387755,0.044497912827739086,0.25889694736139107,-0.5454321305253238,0.013704093618991848,0.968,2000,4
pythia,pythia-2.8b,31,5,49,1.0,-0.33908163265306124,0.017154457854638077,0.15684075752811955,-0.5754919707241903,-0.05904167977671454,0.99,2000,0
pythia,pythia-2.8b,31,6,49,1.0,-0.15346938775510205,0.29243019628290945,0.569028852672618,-0.43207673426499305,0.15822838823675436,0.842,2000,1
pythia,pythia-2.8b,31,7,49,1.0,-0.09826530612244898,0.5017565667106122,0.7552933524120352,-0.3821062511692694,0.1909174867203622,0.7435,2000,0
pythia,pythia-2.8b,31,8,49,1.0,-0.060714285714285714,0.6785729927430199,0.8651129787958819,-0.35628624136001774,0.2587522992029429,0.6405,2000,0
pythia,pythia-2.8b,31,9,49,1.0,-0.28581632653061223,0.04650183029746332,0.26572474455693323,-0.5228665595117016,-0.012286260418272849,0.9785,2000,0
pythia,pythia-2.8b,31,10,49,1.0,-0.13612244897959183,0.3510215315575552,0.6468983688268302,-0.4107827680931932,0.1565955126067255,0.8275,2000,11
pythia,pythia-2.8b,31,11,49,1.0,-0.16306122448979593,0.26293762674190446,0.5418473586661586,-0.4338087604700647,0.13805296828537048,0.864,2000,0
pythia,pythia-2.8b,31,12,49,1.0,-0.248265306122449,0.08542560550710285,0.3256178033983893,-0.49604258052001965,0.03794596439394738,0.953,2000,0
pythia,pythia-2.8b,31,13,49,1.0,-0.09316326530612246,0.5243237570699694,0.7575321827564765,-0.3675810151833634,0.2078050679896377,0.7355,2000,0
pythia,pythia-2.8b,31,14,49,1.0,-0.052142857142857144,0.7219756413134895,0.8762375275739935,-0.3512925910586418,0.23343996131818076,0.6305,2000,0
pythia,pythia-2.8b,31,15,49,1.0,-0.07163265306122449,0.6247615634927837,0.8295589224800447,-0.3464916252629552,0.2270728492874596,0.6995,2000,0
pythia,pythia-2.8b,31,16,49,1.0,-0.17020408163265305,0.24231236507157375,0.5310955946774218,-0.43977765313462786,0.12792869386472094,0.8695,2000,0
pythia,pythia-2.8b,31,17,49,1.0,0.03306122448979592,0.8215780641261025,0.9423117581374651,-0.23041962531218135,0.3031346041773739,0.4255,2000,2
pythia,pythia-2.8b,31,18,49,1.0,-0.2239795918367347,0.1218362976015209,0.36833443162254464,-0.4831180662705506,0.05799746520512327,0.932,2000,0
pythia,pythia-2.8b,31,19,49,1.0,-0.13591836734693877,0.35175098804958893,0.6468983688268302,-0.4048154842365674,0.14594284390092707,0.832,2000,0
pythia,pythia-2.8b,31,20,49,1.0,-0.25918367346938775,0.07212660060553533,0.3077401625836174,-0.5117005516959542,0.021344661934431623,0.967,2000,2
pythia,pythia-2.8b,31,21,49,1.0,-0.09938775510204081,0.49685945939117393,0.7552933524120352,-0.38718328153668374,0.21904870532963425,0.7265,2000,0
pythia,pythia-2.8b,31,22,49,1.0,-0.07806122448979592,0.593938717580845,0.8057435775705577,-0.3412442334560504,0.19191780312843884,0.715,2000,0
pythia,pythia-2.8b,31,23,49,1.0,0.15428571428571428,0.2898396925975896,0.5690104394553906,-0.13740403038434898,0.4215740499239649,0.153,2000,3
pythia,pythia-2.8b,31,24,49,1.0,-0.2386734693877551,0.09862649079690333,0.3468184291759238,-0.48837155321000175,0.0570986475527768,0.947,2000,0
pythia,pythia-2.8b,31,25,49,1.0,-0.1796938775510204,0.21665519084480278,0.4987745400743661,-0.4299584905157424,0.1094431110252513,0.8915,2000,5
pythia,pythia-2.8b,31,26,49,1.0,-0.08326530612244898,0.569492042272324,0.7855062652032055,-0.37729184076262406,0.23686126747258507,0.7035,2000,0
pythia,pythia-2.8b,31,27,49,1.0,-0.08387755102040817,0.5666468096565378,0.7855062652032055,-0.3742721634652044,0.21212369330684666,0.717,2000,0
pythia,pythia-2.8b,31,28,49,1.0,-0.06969387755102041,0.6341867368032623,0.8385940321365453,-0.3655620848237098,0.2505500059008851,0.6605,2000,0
pythia,pythia-2.8b,31,29,49,1.0,-0.16428571428571428,0.2593210961305799,0.5418473586661586,-0.4463075863322471,0.12281750373920597,0.856,2000,0
pythia,pythia-2.8b,31,30,49,1.0,-0.0770408163265306,0.5987860948260497,0.8057435775705577,-0.3813585169533906,0.2291489815269309,0.6675,2000,0
pythia,pythia-2.8b,31,31,49,1.0,-0.1373469387755102,0.3466643005138695,0.6468983688268302,-0.43298153861658606,0.17021203037106974,0.8115,2000,0
pythia,pythia-410m,16,0,49,0.7083333333333334,-0.16081632653061226,0.26965506495788516,0.5393101299157703,-0.44673274408624125,0.13519301422535276,0.855,2000,20
pythia,pythia-410m,16,1,49,0.7083333333333334,-0.08591836734693878,0.55721065563626,0.7587549353344818,-0.3930623826702377,0.18858360598379534,0.6995,2000,12
pythia,pythia-410m,16,2,49,0.7083333333333334,-0.46346938775510205,0.0007971764318976443,0.05737958802241487,-0.661234884674628,-0.19869495223669448,0.999,2000,8
pythia,pythia-410m,16,3,49,0.7083333333333334,-0.07795918367346939,0.5944226728218318,0.78644861965667,-0.38588408777187355,0.2249114370683318,0.684,2000,1
pythia,pythia-410m,16,4,49,0.7083333333333334,-0.10826530612244897,0.4590127360467074,0.6784655856304985,-0.4003090358940118,0.18824339251396222,0.756,2000,1
pythia,pythia-410m,16,5,49,0.7083333333333334,0.04295918367346939,0.7694559750589679,0.8715961487393619,-0.23515334719965403,0.3302524095317378,0.39,2000,2
pythia,pythia-410m,16,6,49,0.7083333333333334,0.27214285714285713,0.058531200886270986,0.2854947636829913,-0.027996228747977893,0.5404604926914033,0.041,2000,0
pythia,pythia-410m,16,7,49,0.7083333333333334,-0.07214285714285715,0.6222910136186796,0.7886460370612969,-0.3567674116110337,0.22769232400762462,0.691,2000,0
pythia,pythia-410m,16,8,49,0.7083333333333334,0.22755102040816327,0.11584757306529142,0.3448485895897047,-0.05842157017466527,0.4926854047812472,0.065,2000,0
pythia,pythia-410m,16,9,49,0.7083333333333334,-0.15163265306122448,0.2983136765452373,0.5615316264380937,-0.40745819464583344,0.12459030182831088,0.8535,2000,0
pythia,pythia-410m,16,10,49,0.7083333333333334,0.245,0.08975461498561639,0.29548553443204467,-0.04495758424977671,0.4974217610676065,0.0465,2000,0
pythia,pythia-410m,16,11,49,0.7083333333333334,0.21591836734693878,0.1362110799258496,0.37902213544584235,-0.08656789213722953,0.482236719431311,0.0765,2000,0
pythia,pythia-410m,16,12,49,0.7083333333333334,0.059489795918367346,0.6847144539135446,0.8115134268604972,-0.21568403079523285,0.3532362797974799,0.3455,2000,15
pythia,pythia-410m,16,13,49,0.7083333333333334,-0.05591836734693877,0.7027413378318003,0.8252375343345911,-0.3285019880292112,0.23007917751423357,0.659,2000,0
pythia,pythia-410m,16,14,49,0.7083333333333334,0.15632653061224488,0.283429033195747,0.5414763619262033,-0.11273876614429092,0.40603766295180715,0.123,2000,0
pythia,pythia-410m,16,15,49,0.7083333333333334,-0.27040816326530615,0.06022155171438098,0.2854947636829913,-0.5440047410601173,0.030683230451255577,0.9585,2000,31
pythia,pythia-410m,17,0,49,0.75,-0.38693877551020406,0.006022911934880765,0.12356872668430377,-0.5789993960386989,-0.1580865899266505,0.9985,2000,16
pythia,pythia-410m,17,1,49,0.75,0.045408163265306126,0.7567043660238333,0.8648049897415238,-0.2649874430320657,0.33486953299589556,0.384,2000,0
pythia,pythia-410m,17,2,49,0.75,-0.17265306122448978,0.2355016061811957,0.5066120277219666,-0.43781129578624856,0.1166087762239506,0.8805,2000,1
pythia,pythia-410m,17,3,49,0.75,-0.09214285714285714,0.5288967964490154,0.7279439779083224,-0.39083453964071174,0.20699706894045203,0.7155,2000,0
pythia,pythia-410m,17,4,49,0.75,-0.3777551020408163,0.0074512934791855405,0.12356872668430377,-0.6304609847027807,-0.07622576830902175,0.9925,2000,22
pythia,pythia-410m,17,5,49,0.75,-0.17581632653061224,0.22690004523283125,0.5007449274103862,-0.4420809607033843,0.10329046257336558,0.88,2000,5
pythia,pythia-410m,17,6,49,0.75,-0.00816326530612245,0.9556058258697943,0.9707741723121719,-0.30853790860883723,0.2854955293545574,0.534,2000,0
pythia,pythia-410m,17,7,49,0.75,0.11020408163265306,0.45096068099533015,0.6784655856304985,-0.18476407874713363,0.4022975820152219,0.243,2000,6
pythia,pythia-410m,17,8,49,0.75,-0.2939795918367347,0.040336873187860875,0.25667987521004415,-0.5445967885111506,-0.010915084433032414,0.98,2000,0
pythia,pythia-410m,17,9,49,0.75,-0.23806122448979591,0.09951978257651468,0.31846330424484703,-0.4854181605579687,0.015503018890632849,0.9655,2000,0
pythia,pythia-410m,17,10,49,0.75,-0.12020408163265306,0.41068089458075946,0.645443893679979,-0.40473228468879996,0.1711601133482622,0.781,2000,0
pythia,pythia-410m,17,11,49,0.75,0.12989795918367347,0.37368629890471916,0.6238447835877609,-0.17957383444984526,0.3937039417325289,0.1945,2000,5
pythia,pythia-410m,17,12,49,0.75,0.22071428571428572,0.12751400129473844,0.3637343544820354,-0.04358422391006473,0.4676165475913449,0.058,2000,0
pythia,pythia-410m,17,13,49,0.75,-0.02979591836734694,0.8389535887259147,0.8967092563959463,-0.29406751947840704,0.22612109453073254,0.5775,2000,0
pythia,pythia-410m,17,14,49,0.75,-0.3413265306122449,0.016387167409995435,0.1613505714214935,-0.5800519425690583,-0.07725017403597252,0.9945,2000,8
pythia,pythia-410m,17,15,49,0.75,-0.14673469387755103,0.31437429367811454,0.5640253555168112,-0.41548018119971974,0.15049404213663597,0.85,2000,0
pythia,pythia-410m,18,0,49,0.7916666666666666,-0.02826530612244898,0.8471251240529751,0.8967092563959463,-0.315720866901285,0.25123436284208045,0.5925,2000,0
pythia,pythia-410m,18,1,49,0.7916666666666666,0.035510204081632656,0.8086013060250387,0.8922497169931461,-0.28382107601064716,0.32328835535418654,0.4315,2000,0
